ean,nome,atributos_extraidos,status
7908816365258,Armário de Cozinha CP04 Para Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '129 kg'}",sucesso
7908816365265,Armário de Cozinha CP04 Para Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '129 kg'}",sucesso
7908816365272,Armário de Cozinha CP04 e Tampo 98cm Pérola M24 Branco - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '106 kg'}",sucesso
7908816365289,Armário de Cozinha CP04 e Tampo 98cm Pérola M24 Preto - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '106 kg'}",sucesso
7908816365296,Armário de Cozinha CP04 e Tampo 98cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '106 kg'}",sucesso
7908816365302,Armário de Cozinha CP04 e Tampo 98cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '106 kg'}",sucesso
7908816365319,Armário de Cozinha CP04 e Tampo 118cm Pérola M24 Branco - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '116 kg'}",sucesso
7908816365326,Armário de Cozinha CP04 e Tampo 118cm Pérola M24 Preto - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '116 kg'}",sucesso
7908816365333,Armário de Cozinha CP04 e Tampo 118cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '116 kg'}",sucesso
7908816365340,Armário de Cozinha CP04 e Tampo 118cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '116 kg'}",sucesso
7908816365357,Armário de Cozinha CP04 e Tampo 148cm Pérola M24 Branco - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '125,7 kg'}",sucesso
7908816365364,Armário de Cozinha CP04 e Tampo 148cm Pérola M24 Preto - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '125,7 kg'}",sucesso
7908816365371,Armário de Cozinha CP04 e Tampo 148cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '125,7 kg'}",sucesso
7908816365388,Armário de Cozinha CP04 e Tampo 148cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '280 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '125,7 kg'}",sucesso
7908816365395,Armário de Cozinha CP04 e Tampo 178cm Pérola M24 Branco - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '139,6 kg'}",sucesso
7908816365401,Armário de Cozinha CP04 e Tampo 178cm Pérola M24 Preto - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '139,6 kg'}",sucesso
7908816365418,Armário de Cozinha CP04 e Tampo 178cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '139,6 kg'}",sucesso
7908816365425,Armário de Cozinha CP04 e Tampo 178cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '139,6 kg'}",sucesso
7908816365432,Armário de Cozinha CP04 Com Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '111 kg'}",sucesso
7908816365449,Armário de Cozinha CP04 Com Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '111 kg'}",sucesso
7908816365456,Armário de Cozinha CP04 Com Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '111 kg'}",sucesso
7908816365463,Armário de Cozinha CP04 Com Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '230 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '111 kg'}",sucesso
7908816365470,Armário de Cozinha CP04 Com Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '123 kg'}",sucesso
7908816365487,Armário de Cozinha CP04 Com Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '123 kg'}",sucesso
7908816365494,Armário de Cozinha CP04 Com Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '123 kg'}",sucesso
7908816365500,Armário de Cozinha CP04 Com Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '123 kg'}",sucesso
7908816365517,Armário de Cozinha CP04 Com Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '134 kg'}",sucesso
7908816365524,Armário de Cozinha CP04 Com Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '134 kg'}",sucesso
7908816365531,Armário de Cozinha CP04 Com Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '134 kg'}",sucesso
7908816365548,Armário de Cozinha CP04 Com Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '134 kg'}",sucesso
7908816365555,Armário de Cozinha CP04 Com Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '154 kg'}",sucesso
7908816365562,Armário de Cozinha CP04 Com Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '154 kg'}",sucesso
7908816365579,Armário de Cozinha CP04 Com Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '154 kg'}",sucesso
7908816365586,Armário de Cozinha CP04 Com Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '310 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '154 kg'}",sucesso
7908816365593,Armário de Cozinha CP03 Para Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '54 kg'}",sucesso
7908816365609,Armário de Cozinha CP03 Para Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '54 kg'}",sucesso
7908816365616,Armário de Cozinha CP03 Para Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '54 kg'}",sucesso
7908816365623,Armário de Cozinha CP03 Para Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '54 kg'}",sucesso
7908816365630,Armário de Cozinha CP03 Para Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '63 kg'}",sucesso
7908816365647,Armário de Cozinha CP03 Para Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '63 kg'}",sucesso
7908816365654,Armário de Cozinha CP03 Para Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '63 kg'}",sucesso
7908816365661,Armário de Cozinha CP03 Para Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '63 kg'}",sucesso
7908816365678,Armário de Cozinha CP03 Para Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '71 kg'}",sucesso
7908816365685,Armário de Cozinha CP03 Para Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '71 kg'}",sucesso
7908816365692,Armário de Cozinha CP03 Para Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '71 kg'}",sucesso
7908816365708,Armário de Cozinha CP03 Para Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '71 kg'}",sucesso
7908816365715,Armário de Cozinha CP03 Para Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '83 kg'}",sucesso
7908816365722,Armário de Cozinha CP03 Para Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '83 kg'}",sucesso
7908816365739,Armário de Cozinha CP03 Para Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '83 kg'}",sucesso
7908816365746,Armário de Cozinha CP03 Para Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '83 kg'}",sucesso
7908816365753,Armário de Cozinha CP03 e Tampo 98cm Pérola M24 Branco - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '60 kg'}",sucesso
7908816365760,Armário de Cozinha CP03 e Tampo 98cm Pérola M24 Preto - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '60 kg'}",sucesso
7908816365777,Armário de Cozinha CP03 e Tampo 98cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '60 kg'}",sucesso
7908816365784,Armário de Cozinha CP03 e Tampo 98cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '60 kg'}",sucesso
7908816365791,Armário de Cozinha CP03 e Tampo 118cm Pérola M24 Branco - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '70 kg'}",sucesso
7908816365807,Armário de Cozinha CP03 e Tampo 118cm Pérola M24 Preto - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '70 kg'}",sucesso
7908816365814,Armário de Cozinha CP03 e Tampo 118cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '70 kg'}",sucesso
7908816365821,Armário de Cozinha CP03 e Tampo 118cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '70 kg'}",sucesso
7908816365838,Armário de Cozinha CP03 e Tampo 148cm Pérola M24 Branco - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '79,7 kg'}",sucesso
7908816365845,Armário de Cozinha CP03 e Tampo 148cm Pérola M24 Preto - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '79,7 kg'}",sucesso
7908816365852,Armário de Cozinha CP03 e Tampo 148cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '79,7 kg'}",sucesso
7908816365869,Armário de Cozinha CP03 e Tampo 148cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '79,7 kg'}",sucesso
7908816365876,Armário de Cozinha CP03 e Tampo 178cm Pérola M24 Branco - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '93,6 kg'}",sucesso
7908816365883,Armário de Cozinha CP03 e Tampo 178cm Pérola M24 Preto - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '93,6 kg'}",sucesso
7908816365890,Armário de Cozinha CP03 e Tampo 178cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '93,6 kg'}",sucesso
7908816365906,Armário de Cozinha CP03 e Tampo 178cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '93,6 kg'}",sucesso
7908816365913,Armário de Cozinha CP03 Com Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '65 kg'}",sucesso
7908816365920,Armário de Cozinha CP03 Com Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '65 kg'}",sucesso
7908816365937,Armário de Cozinha CP03 Com Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '65 kg'}",sucesso
7908816365944,Armário de Cozinha CP03 Com Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '170 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '65 kg'}",sucesso
7908816365951,Armário de Cozinha CP03 Com Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '77 kg'}",sucesso
7908816365968,Armário de Cozinha CP03 Com Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '77 kg'}",sucesso
7908816365975,Armário de Cozinha CP03 Com Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '77 kg'}",sucesso
7908816365982,Armário de Cozinha CP03 Com Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '190 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '77 kg'}",sucesso
7908816365999,Armário de Cozinha CP03 Com Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '88 kg'}",sucesso
7908816366002,Armário de Cozinha CP03 Com Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '88 kg'}",sucesso
7908816366019,Armário de Cozinha CP03 Com Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '88 kg'}",sucesso
7908816366026,Armário de Cozinha CP03 Com Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '220 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '88 kg'}",sucesso
7908816366033,Armário de Cozinha CP03 Com Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '108 kg'}",sucesso
7908816366040,Armário de Cozinha CP03 Com Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '108 kg'}",sucesso
7908816366057,Armário de Cozinha CP03 Com Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '108 kg'}",sucesso
7908816366064,Armário de Cozinha CP03 Com Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '250 cm', 'altura': '201,5 cm', 'profundidade': '50,5 cm', 'peso': '108 kg'}",sucesso
7908816366071,Armário de Cozinha CP05 Para Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '130 kg'}",sucesso
7908816366088,Armário de Cozinha CP05 Para Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '130 kg'}",sucesso
7908816366095,Armário de Cozinha CP05 Para Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '130 kg'}",sucesso
7908816366101,Armário de Cozinha CP05 Para Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '130 kg'}",sucesso
7908816366118,Armário de Cozinha CP05 Para Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '139 kg'}",sucesso
7908816366125,Armário de Cozinha CP05 Para Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '139 kg'}",sucesso
7908816366132,Armário de Cozinha CP05 Para Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '139 kg'}",sucesso
7908816366149,Armário de Cozinha CP05 Para Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '139 kg'}",sucesso
7908816366156,Armário de Cozinha CP05 Para Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '290 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '147 kg'}",sucesso
7908816366163,Armário de Cozinha CP05 Para Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '290 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '147 kg'}",sucesso
7908816366170,Armário de Cozinha CP05 Para Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '290 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '147 kg'}",sucesso
7908816366187,Armário de Cozinha CP05 Para Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '290 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '147 kg'}",sucesso
7908816366194,Armário de Cozinha CP05 Para Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '159 kg'}",sucesso
7908816366200,Armário de Cozinha CP05 Para Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '159 kg'}",sucesso
7908816367023,Armário de Cozinha CP05 Para Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '159 kg'}",sucesso
7908816366217,Armário de Cozinha CP05 Para Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '159 kg'}",sucesso
7908816366224,Armário de Cozinha CP05 e Tampo 98cm Pérola M24 Branco - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '136 kg'}",sucesso
7908816366231,Armário de Cozinha CP05 e Tampo 98cm Pérola M24 Preto - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '136 kg'}",sucesso
7908816366248,Armário de Cozinha CP05 e Tampo 98cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '136 kg'}",sucesso
7908816366255,Armário de Cozinha CP05 e Tampo 98cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '136 kg'}",sucesso
7908816366262,Armário de Cozinha CP05 e Tampo 118cm Pérola M24 Branco - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '146 kg'}",sucesso
7908816366279,Armário de Cozinha CP05 e Tampo 118cm Pérola M24 Preto - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '146 kg'}",sucesso
7908816366286,Armário de Cozinha CP05 e Tampo 118cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '146 kg'}",sucesso
7908816366293,Armário de Cozinha CP05 e Tampo 118cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '146 kg'}",sucesso
7908816366309,Armário de Cozinha CP05 e Tampo 148cm Pérola M24 Branco - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '155,7 kg'}",sucesso
7908816366316,Armário de Cozinha CP05 e Tampo 148cm Pérola M24 Preto - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '155,7 kg'}",sucesso
7908816366323,Armário de Cozinha CP05 e Tampo 148cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '155,7 kg'}",sucesso
7908816366330,Armário de Cozinha CP05 e Tampo 148cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '155,7 kg'}",sucesso
7908816366347,Armário de Cozinha CP05 e Tampo 178cm Pérola M24 Branco - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '169,6 kg'}",sucesso
7908816366354,Armário de Cozinha CP05 e Tampo 178cm Pérola M24 Preto - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '169,6 kg'}",sucesso
7908816366361,Armário de Cozinha CP05 e Tampo 178cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '169,6 kg'}",sucesso
7908816366378,Armário de Cozinha CP05 e Tampo 178cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '169,6 kg'}",sucesso
7908816366385,Armário de Cozinha CP05 Com Pia 100cm Pérola M24 Branco - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '141 kg'}",sucesso
7908816366392,Armário de Cozinha CP05 Com Pia 100cm Pérola M24 Preto - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '141 kg'}",sucesso
7908816366408,Armário de Cozinha CP05 Com Pia 100cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '141 kg'}",sucesso
7908816366415,Armário de Cozinha CP05 Com Pia 100cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '240 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '141 kg'}",sucesso
7908816366422,Armário de Cozinha CP05 Com Pia 120cm Pérola M24 Branco - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '153 kg'}",sucesso
7908816366439,Armário de Cozinha CP05 Com Pia 120cm Pérola M24 Preto - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '153 kg'}",sucesso
7908816366446,Armário de Cozinha CP05 Com Pia 120cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '153 kg'}",sucesso
7908816366453,Armário de Cozinha CP05 Com Pia 120cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '260 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '153 kg'}",sucesso
7908816366460,Armário de Cozinha CP05 Com Pia 150cm Pérola M24 Branco - Mpozenato,"{'largura': '290 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '193 kg'}",sucesso
7908816366477,Armário de Cozinha CP05 Com Pia 150cm Pérola M24 Preto - Mpozenato,"{'largura': '290 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '193 kg'}",sucesso
7908816366484,Armário de Cozinha CP05 Com Pia 150cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '290 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '193 kg'}",sucesso
7908816366491,Armário de Cozinha CP05 Com Pia 150cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '290 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '193 kg'}",sucesso
7908816366507,Armário de Cozinha CP05 Com Pia 180cm Pérola M24 Branco - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '184 kg'}",sucesso
7908816366514,Armário de Cozinha CP05 Com Pia 180cm Pérola M24 Preto - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '184 kg'}",sucesso
7908816366521,Armário de Cozinha CP05 Com Pia 180cm Pérola M24 Freijó/Grafite - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '184 kg'}",sucesso
7908816366538,Armário de Cozinha CP05 Com Pia 180cm Pérola M24 Grafite/Freijó - Mpozenato,"{'largura': '320 cm', 'altura': '201,5 cm', 'profundidade': '52,5 cm', 'peso': '184 kg'}",sucesso
